tag,x,y,direction,x_variance,y_variance,xy_covariance
orange,23.420363841777778,-1.3145203569165365,0.0,0.0,0.0,0.0
orange,25.420173506163795,-1.2869285786430738,0.0,0.0,0.0,0.0
orange,27.41998317054981,-1.259336800369611,0.0,0.0,0.0,0.0
orange,29.419792834935826,-1.2317450220961483,0.0,0.0,0.0,0.0
orange,3.4222671979176242,-1.5904381396511635,0.0,0.0,0.0,0.0
orange,31.41960249932184,-1.2041532438226856,0.0,0.0,0.0,0.0
orange,33.419412163707854,-1.176561465549223,0.0,0.0,0.0,0.0
orange,35.419221828093875,-1.1489696872757602,0.0,0.0,0.0,0.0
orange,5.42207686230364,-1.5628463613777008,0.0,0.0,0.0,0.0
big_orange,12.889172837441903,1.9610042240010181,0.0,0.0,0.0,0.0
big_orange,15.858990179538356,2.001979394326024,0.0,0.0,0.0,0.0
big_orange,12.938378635225883,-1.6053563409817824,0.0,0.0,0.0,0.0
big_orange,15.908195977322336,-1.5643811706567767,0.0,0.0,0.0,0.0
